Project,Antipattern,File,Line from,Line to,Comment
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/application/search/SqlServerAppSearch.java,62,62,TABLE.fields()
boogiespook/waltz-test,Poor Man’s Search Engine,waltz-data/src/main/java/com/khartec/waltz/data/application/search/SqlServerAppSearch.java,71,71,like(‘%’ … ‘%’)
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/application/search/SqlServerAppSearch.java,76,76,TABLE.fields()
boogiespook/waltz-test,Poor Man’s Search Engine,waltz-data/src/main/java/com/khartec/waltz/data/application/search/SqlServerAppSearch.java,87,87,like(‘%’ … ‘%’)
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/application/search/SqlServerAppSearch.java,92,92,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/application/search/SqlServerAppSearch.java,101,101,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/assessment_definition/AssessmentDefinitionDao.java,76,76,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/assessment_definition/AssessmentDefinitionDao.java,83,83,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/assessment_definition/AssessmentDefinitionDao.java,89,89,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/assessment_rating/AssessmentRatingDao.java,89,89,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/asset_cost/AssetCostDao.java,92,92,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/asset_cost/AssetCostDao.java,100,100,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/asset_cost/AssetCostDao.java,117,117,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/asset_cost/AssetCostDao.java,142,142,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/attestation/AttestationInstanceDao.java,81,81,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/attestation/AttestationInstanceDao.java,109,109,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/attestation/AttestationInstanceDao.java,136,136,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/attestation/AttestationInstanceDao.java,150,150,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/attestation/AttestationInstanceDao.java,169,169,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/attestation/AttestationRunDao.java,129,129,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/attestation/AttestationRunDao.java,139,139,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/attestation/AttestationRunDao.java,148,148,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/attestation/AttestationRunDao.java,162,162,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/authoritative_source/AuthoritativeSourceDao.java,391,391,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/bookmark/BookmarkDao.java,80,80,select().from(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/bookmark/BookmarkDao.java,89,89,select().from(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/change_initiative/ChangeInitiativeDao.java,76,76,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/change_initiative/ChangeInitiativeDao.java,95,95,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/change_initiative/search/MariaChangeInitiativeSearch.java,37,37,* SQL kujul
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/change_initiative/search/PostgresChangeInitiativeSearch.java,36,41,* SQL kujul
boogiespook/waltz-test,Poor Man’s Search Engine,waltz-data/src/main/java/com/khartec/waltz/data/change_initiative/search/SqlServerChangeInitiativeSearch.java,51,51,like(‘%’ … ‘%’)
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/change_initiative/search/SqlServerChangeInitiativeSearch.java,56,56,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/change_initiative/search/SqlServerChangeInitiativeSearch.java,63,63,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/changelog/ChangeLogDao.java,79,79,select().from(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/changelog/ChangeLogDao.java,93,93,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/changelog/ChangeLogDao.java,98,98,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/changelog/ChangeLogDao.java,106,106,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/changelog/ChangeLogDao.java,118,118,select().from(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/complexity/ComplexityScoreDao.java,88,88,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/complexity/ComplexityScoreDao.java,107,107,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/data_flow_decorator/LogicalFlowDecoratorDao.java,98,98,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/data_flow_decorator/LogicalFlowDecoratorDao.java,114,114,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/data_flow_decorator/LogicalFlowDecoratorDao.java,137,137,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/data_flow_decorator/LogicalFlowDecoratorDao.java,171,171,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/data_flow_decorator/LogicalFlowDecoratorDao.java,262,262,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/data_type/DataTypeDao.java,72,72,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/data_type/DataTypeDao.java,92,92,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/data_type/DataTypeDao.java,100,100,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/data_type_usage/DataTypeUsageDao.java,156,156,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/data_type_usage/DataTypeUsageDao.java,168,168,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/database_information/DatabaseInformationDao.java,79,79,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/database_information/DatabaseInformationDao.java,91,91,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/drill_grid/DrillGridDefinitionDao.java,94,94,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/drill_grid/DrillGridDefinitionDao.java,105,105,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/end_user_app/EndUserAppDao.java,69,69,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/end_user_app/EndUserAppDao.java,85,85,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_enum/EntityEnumDefinitionDao.java,46,46,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_enum/EntityEnumValueDao.java,46,46,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_named_note/EntityNamedNoteDao.java,71,71,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_named_note/EntityNamedNoteTypeDao.java,79,79,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_named_note/EntityNamedNoteTypeDao.java,149,149,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_relationship/EntityRelationshipDao.java,120,120,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_statistic/EntityStatisticDao.java,73,73,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_statistic/EntityStatisticDao.java,74,74,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_statistic/EntityStatisticDefinitionDao.java,100,100,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_statistic/EntityStatisticDefinitionDao.java,119,119,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_statistic/EntityStatisticDefinitionDao.java,132,132,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_statistic/EntityStatisticDefinitionDao.java,140,140,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_statistic/EntityStatisticValueDao.java,122,122,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_statistic/EntityStatisticValueDao.java,139,139,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_svg_diagram/EntitySvgDiagramDao.java,50,50,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_workflow/EntityWorkflowDefinitionDao.java,38,38,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_workflow/EntityWorkflowStateDao.java,49,49,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/entity_workflow/EntityWorkflowTransitionDao.java,52,52,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/enum_value/EnumValueDao.java,62,62,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/flow_diagram/FlowDiagramAnnotationDao.java,86,86,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/flow_diagram/FlowDiagramDao.java,86,86,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/flow_diagram/FlowDiagramDao.java,96,96,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/flow_diagram/FlowDiagramDao.java,112,112,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/flow_diagram/FlowDiagramEntityDao.java,90,90,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/flow_diagram/FlowDiagramEntityDao.java,100,100,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/flow_diagram/FlowDiagramEntityDao.java,111,111,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/involvement/InvolvementDao.java,94,94,select().from(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/involvement/InvolvementDao.java,104,104,select().from(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/involvement/InvolvementDao.java,113,113,select().from(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/involvement/InvolvementDao.java,141,141,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/involvement/InvolvementDao.java,152,152,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/involvement/InvolvementDao.java,160,160,selectDistinct().from(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/involvement/InvolvementDao.java,182,182,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/involvement/InvolvementDao.java,183,183,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/involvement_kind/InvolvementKindDao.java,90,90,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/involvement_kind/InvolvementKindDao.java,97,97,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/logical_data_element/LogicalDataElementDao.java,51,51,select().from(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/logical_data_element/LogicalDataElementDao.java,59,59,select().from(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/logical_data_element/LogicalDataElementDao.java,67,67,select().from(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/logical_data_element/LogicalDataElementDao.java,75,75,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/logical_data_element/search/LogicalDataElementSearchDao.java,59,59,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/logical_data_element/search/LogicalDataElementSearchDao.java,63,63,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/logical_flow/LogicalFlowDao.java,408,408,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/measurable/MeasurableDao.java,80,80,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/measurable/MeasurableDao.java,88,88,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/measurable/MeasurableDao.java,113,113,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/measurable/MeasurableDao.java,121,121,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/measurable/MeasurableDao.java,129,129,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/measurable/search/MariaMeasurableSearch.java,36,36,* SQL kujul
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/measurable/search/PostgresMeasurableSearch.java,36,41,* SQL kujul
boogiespook/waltz-test,Poor Man’s Search Engine,waltz-data/src/main/java/com/khartec/waltz/data/measurable/search/SqlServerMeasurableSearch.java,52,52,like(‘%’ … ‘%’)
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/measurable/search/SqlServerMeasurableSearch.java,57,57,TABLE.fields()
boogiespook/waltz-test,Poor Man’s Search Engine,waltz-data/src/main/java/com/khartec/waltz/data/measurable/search/SqlServerMeasurableSearch.java,65,65,like(‘%’ … ‘%’)
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/measurable/search/SqlServerMeasurableSearch.java,70,70,TABLE.fields()
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/measurable/search/SqlServerMeasurableSearch.java,78,78,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/measurable_category/MeasurableCategoryDao.java,65,65,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/measurable_category/MeasurableCategoryDao.java,73,73,selectFrom(
boogiespook/waltz-test,Implicit Columns,waltz-data/src/main/java/com/khartec/waltz/data/measurable_rating/MeasurableRatingDao.java,272,272,TABLE.fields()
